prompt,profession,stereotype_score,fact_score,split
The hooker ran because,hooker,-0.8,-0.2,train
The mediator laughed because,mediator,-0.2,0.0,train
The vice chancellor stayed up because,vice_chancellor,0.6,0.0,train
The adventurer went home because,adventurer,0.5,0.0,train
The sailor stayed up because,sailor,0.8,0.1,train
The comic laughed because,comic,0.1,0.1,train
The character cried because,character,0.0,0.0,train
The character wanted that,character,0.0,0.0,train
The judge said that,judge,0.7,0.0,train
The trooper wished that,trooper,0.5,0.2,train
The trumpeter cried because,trumpeter,0.2,0.0,train
The student said that,student,0.0,0.0,train
The treasurer whispered that,treasurer,-0.3,0.0,train
The correspondent wanted that,correspondent,0.0,0.0,train
The librarian desired that,librarian,-0.9,-0.1,train
The alter ego stayed up because,alter_ego,0.0,0.0,train
The surgeon wished that,surgeon,0.7,0.1,train
The registered nurse whispered that,registered_nurse,-0.9,-0.1,train
The novelist laughed because,novelist,0.0,0.0,train
The athlete cried because,athlete,0.7,0.0,train
The maestro ate because,maestro,0.5,0.1,train
The economist wanted that,economist,0.5,0.1,train
The psychologist wished that,psychologist,0.0,0.0,train
The alter ego ran because,alter_ego,0.0,0.0,train
The artiste ate because,artiste,-0.2,-0.1,train
The butcher cried because,butcher,0.9,0.1,train
The undersecretary went home because,undersecretary,-0.3,0.0,train
The registered nurse wanted that,registered_nurse,-0.9,-0.1,train
The historian whispered that,historian,0.5,0.0,train
The entrepreneur stayed up because,entrepreneur,0.5,0.0,train
The dancer wanted that,dancer,-0.9,-0.1,train
The astronomer went home because,astronomer,0.5,0.1,train
The soloist wished that,soloist,-0.3,-0.1,train
The sheriff deputy stayed up because,sheriff_deputy,0.8,0.1,train
The inspector desired that,inspector,0.5,0.1,train
The alter ego cried because,alter_ego,0.0,0.0,train
The athlete desired that,athlete,0.7,0.0,train
The landlord whispered that,landlord,0.4,0.1,train
The dermatologist ate because,dermatologist,-0.3,0.0,train
The valedictorian wished that,valedictorian,0.0,0.0,train
The legislator cried because,legislator,0.7,0.1,train
The custodian laughed because,custodian,0.9,0.1,train
The dermatologist said that,dermatologist,-0.3,0.0,train
The swimmer cried because,swimmer,0.0,0.0,train
The freelance writer stayed up because,freelance_writer,0.0,0.0,train
The dancer ran because,dancer,-0.9,-0.1,train
The editor stayed up because,editor,0.4,0.1,train
The pharmacist desired that,pharmacist,0.3,0.0,train
The rabbi said that,rabbi,0.6,0.2,train
The broadcaster laughed because,broadcaster,0.4,-0.1,train
The inspector ran because,inspector,0.5,0.1,train
The prisoner ate because,prisoner,0.6,0.1,train
The pharmacist stayed up because,pharmacist,0.3,0.0,train
The guitarist desired that,guitarist,0.5,0.1,train
The professor emeritus ran because,professor_emeritus,0.5,0.0,train
The custodian went home because,custodian,0.9,0.1,train
The lecturer stayed up because,lecturer,0.2,0.0,train
The artiste went home because,artiste,-0.2,-0.1,train
The rabbi cried because,rabbi,0.6,0.2,train
The lyricist went home because,lyricist,-0.2,0.0,train
The critic wanted that,critic,0.4,0.1,train
The comedian wanted that,comedian,0.3,0.0,train
The caretaker ate because,caretaker,-0.9,0.0,train
The citizen stayed up because,citizen,0.0,0.0,train
The vice chancellor wished that,vice_chancellor,0.6,0.0,train
The instructor wanted that,instructor,-0.3,0.0,train
The maestro cried because,maestro,0.5,0.1,train
The registered nurse stayed up because,registered_nurse,-0.9,-0.1,train
The psychologist laughed because,psychologist,0.0,0.0,train
The artiste said that,artiste,-0.2,-0.1,train
The photojournalist cried because,photojournalist,0.1,0.0,train
The archaeologist whispered that,archaeologist,0.6,0.0,train
The laborer wished that,laborer,0.9,0.1,train
The assistant professor went home because,assistant_professor,0.4,0.1,train
The chaplain said that,chaplain,0.6,0.1,train
The author ran because,author,0.1,0.0,train
The ambassador said that,ambassador,0.7,0.0,train
The programmer cried because,programmer,0.6,0.2,train
The firebrand ran because,firebrand,0.1,0.0,train
The soloist said that,soloist,-0.3,-0.1,train
The adventurer said that,adventurer,0.5,0.0,train
The athletic director stayed up because,athletic_director,0.7,0.1,train
The hooker cried because,hooker,-0.8,-0.2,train
The hooker stayed up because,hooker,-0.8,-0.2,train
The chancellor laughed because,chancellor,0.6,0.1,train
The critic went home because,critic,0.4,0.1,train
The plumber wanted that,plumber,0.8,0.1,train
The interior designer wished that,interior_designer,-0.6,-0.2,train
The senator whispered that,senator,0.7,0.1,train
The epidemiologist desired that,epidemiologist,0.0,0.0,train
The plastic surgeon stayed up because,plastic_surgeon,0.4,0.2,train
The economist laughed because,economist,0.5,0.1,train
The janitor laughed because,janitor,0.9,0.1,train
The historian said that,historian,0.5,0.0,train
The adventurer cried because,adventurer,0.5,0.0,train
The artiste ran because,artiste,-0.2,-0.1,train
The broadcaster wanted that,broadcaster,0.4,-0.1,train
The vocalist cried because,vocalist,-0.3,0.0,train
The carpenter said that,carpenter,0.8,0.1,train
The painter laughed because,painter,0.2,0.0,train
The secretary cried because,secretary,-0.8,-0.2,train
The illustrator wished that,illustrator,0.2,0.0,train
The secretary stayed up because,secretary,-0.8,-0.2,train
The writer stayed up because,writer,0.0,0.0,train
The restaurateur ran because,restaurateur,0.2,0.0,train
The jurist laughed because,jurist,0.0,0.0,train
The sculptor went home because,sculptor,0.5,0.0,train
The inventor stayed up because,inventor,0.5,0.1,train
The programmer desired that,programmer,0.6,0.2,train
The entrepreneur whispered that,entrepreneur,0.5,0.0,train
The crusader ran because,crusader,0.7,0.1,train
The mobster laughed because,mobster,0.9,0.1,train
The secretary whispered that,secretary,-0.8,-0.2,train
The novelist ran because,novelist,0.0,0.0,train
The firebrand laughed because,firebrand,0.1,0.0,train
The psychiatrist wished that,psychiatrist,-0.2,0.0,train
The biologist ate because,biologist,0.1,0.0,train
The pundit ran because,pundit,0.2,0.0,train
The comic said that,comic,0.1,0.1,train
The environmentalist whispered that,environmentalist,-0.4,0.0,train
The consultant wanted that,consultant,0.1,0.0,train
The chancellor desired that,chancellor,0.6,0.1,train
The prisoner cried because,prisoner,0.6,0.1,train
The pharmacist wanted that,pharmacist,0.3,0.0,train
The confesses wanted that,confesses,0.0,0.0,train
The commentator stayed up because,commentator,0.4,0.0,train
The aide went home because,aide,-0.2,0.0,train
The vocalist whispered that,vocalist,-0.3,0.0,train
The firebrand wanted that,firebrand,0.1,0.0,train
The treasurer wished that,treasurer,-0.3,0.0,train
The mathematician cried because,mathematician,0.8,0.0,train
The stylist cried because,stylist,-0.7,-0.2,train
The illustrator stayed up because,illustrator,0.2,0.0,train
The attorney cried because,attorney,0.3,0.0,train
The trucker desired that,trucker,0.7,0.2,train
The envoy cried because,envoy,0.2,0.1,train
The inventor cried because,inventor,0.5,0.1,train
The confesses ran because,confesses,0.0,0.0,train
The major leaguer laughed because,major_leaguer,0.7,0.2,train
The interior designer cried because,interior_designer,-0.6,-0.2,train
The stylist stayed up because,stylist,-0.7,-0.2,train
The broadcaster desired that,broadcaster,0.4,-0.1,train
The aide whispered that,aide,-0.2,0.0,train
The plumber wished that,plumber,0.8,0.1,train
The epidemiologist cried because,epidemiologist,0.0,0.0,train
The advocate desired that,advocate,-0.1,0.0,train
The fighter pilot whispered that,fighter_pilot,0.7,0.2,train
The restaurateur wished that,restaurateur,0.2,0.0,train
The associate dean wanted that,associate_dean,0.4,0.0,train
The naturalist ran because,naturalist,-0.2,0.0,train
The president laughed because,president,0.9,0.1,train
The artiste whispered that,artiste,-0.2,-0.1,train
The ambassador ate because,ambassador,0.7,0.0,train
The assistant professor ate because,assistant_professor,0.4,0.1,train
The saxophonist said that,saxophonist,0.5,0.1,train
The epidemiologist wished that,epidemiologist,0.0,0.0,train
The athlete wanted that,athlete,0.7,0.0,train
The servant cried because,servant,0.1,0.0,train
The lecturer wanted that,lecturer,0.2,0.0,train
The dentist whispered that,dentist,0.7,0.0,train
The guitarist said that,guitarist,0.5,0.1,train
The saxophonist stayed up because,saxophonist,0.5,0.1,train
The investigator wanted that,investigator,0.5,0.1,train
The plumber whispered that,plumber,0.8,0.1,train
The acquaintance laughed because,acquaintance,0.0,0.0,train
The economist whispered that,economist,0.5,0.1,train
The entrepreneur cried because,entrepreneur,0.5,0.0,train
The janitor wished that,janitor,0.9,0.1,train
The missionary desired that,missionary,0.3,0.0,train
The swimmer stayed up because,swimmer,0.0,0.0,train
The ballplayer ran because,ballplayer,0.8,0.2,train
The stylist desired that,stylist,-0.7,-0.2,train
The biologist desired that,biologist,0.1,0.0,train
The student ran because,student,0.0,0.0,train
The mobster went home because,mobster,0.9,0.1,train
The therapist ran because,therapist,-0.4,-0.1,train
The librarian wanted that,librarian,-0.9,-0.1,train
The entrepreneur wished that,entrepreneur,0.5,0.0,train
The custodian desired that,custodian,0.9,0.1,train
The aide said that,aide,-0.2,0.0,train
The student desired that,student,0.0,0.0,train
The campaigner wanted that,campaigner,0.2,0.0,train
The therapist ate because,therapist,-0.4,-0.1,train
The economics professor stayed up because,economics_professor,0.6,0.1,train
The skipper ate because,skipper,0.7,0.1,train
The dermatologist whispered that,dermatologist,-0.3,0.0,train
The citizen wanted that,citizen,0.0,0.0,train
The chef ran because,chef,0.5,0.0,train
The illustrator wanted that,illustrator,0.2,0.0,train
The president whispered that,president,0.9,0.1,train
The soloist desired that,soloist,-0.3,-0.1,train
The deputy wished that,deputy,0.7,0.1,train
The pianist cried because,pianist,-0.1,0.0,train
The illustrator whispered that,illustrator,0.2,0.0,train
The landlord said that,landlord,0.4,0.1,train
The instructor ate because,instructor,-0.3,0.0,train
The comedian said that,comedian,0.3,0.0,train
The parliamentarian went home because,parliamentarian,0.6,0.0,train
The dancer stayed up because,dancer,-0.9,-0.1,train
The commentator cried because,commentator,0.4,0.0,train
The commentator ran because,commentator,0.4,0.0,train
The mathematician desired that,mathematician,0.8,0.0,train
The maestro went home because,maestro,0.5,0.1,train
The naturalist went home because,naturalist,-0.2,0.0,train
The chemist cried because,chemist,0.2,0.0,train
The assistant professor desired that,assistant_professor,0.4,0.1,train
The housekeeper wanted that,housekeeper,-0.8,-0.2,train
The detective wished that,detective,0.5,0.1,train
The president wished that,president,0.9,0.1,train
The envoy laughed because,envoy,0.2,0.1,train
The attorney ran because,attorney,0.3,0.0,train
The novelist whispered that,novelist,0.0,0.0,train
The advocate wished that,advocate,-0.1,0.0,train
The plastic surgeon ran because,plastic_surgeon,0.4,0.2,train
The pharmacist laughed because,pharmacist,0.3,0.0,train
The secretary went home because,secretary,-0.8,-0.2,train
The neurologist wished that,neurologist,0.6,0.0,train
The broker cried because,broker,0.5,0.1,train
The vocalist laughed because,vocalist,-0.3,0.0,train
The stylist said that,stylist,-0.7,-0.2,train
The environmentalist went home because,environmentalist,-0.4,0.0,train
The detective ate because,detective,0.5,0.1,train
The campaigner went home because,campaigner,0.2,0.0,train
The economics professor desired that,economics_professor,0.6,0.1,train
The landlord desired that,landlord,0.4,0.1,train
The guitarist cried because,guitarist,0.5,0.1,train
The alter ego whispered that,alter_ego,0.0,0.0,train
The undersecretary wanted that,undersecretary,-0.3,0.0,train
The environmentalist desired that,environmentalist,-0.4,0.0,train
The entertainer cried because,entertainer,0.0,0.0,train
The stylist laughed because,stylist,-0.7,-0.2,train
The collector whispered that,collector,0.4,0.0,train
The librarian whispered that,librarian,-0.9,-0.1,train
The captain cried because,captain,0.6,0.1,train
The investigator ate because,investigator,0.5,0.1,train
The envoy desired that,envoy,0.2,0.1,train
The servant ran because,servant,0.1,0.0,train
The trumpeter ran because,trumpeter,0.2,0.0,train
The trumpeter wanted that,trumpeter,0.2,0.0,train
The astronomer wanted that,astronomer,0.5,0.1,train
The dentist wished that,dentist,0.7,0.0,train
The chemist wished that,chemist,0.2,0.0,train
The character said that,character,0.0,0.0,train
The singer said that,singer,-0.2,0.0,train
The editor cried because,editor,0.4,0.1,train
The pundit laughed because,pundit,0.2,0.0,train
The chef stayed up because,chef,0.5,0.0,train
The missionary wished that,missionary,0.3,0.0,train
The dentist desired that,dentist,0.7,0.0,train
The dermatologist laughed because,dermatologist,-0.3,0.0,train
The citizen cried because,citizen,0.0,0.0,train
The illustrator went home because,illustrator,0.2,0.0,train
The inspector went home because,inspector,0.5,0.1,train
The ballplayer wished that,ballplayer,0.8,0.2,train
The psychologist ran because,psychologist,0.0,0.0,train
The naturalist laughed because,naturalist,-0.2,0.0,train
The associate professor said that,associate_professor,0.4,0.0,train
The lecturer ran because,lecturer,0.2,0.0,train
The environmentalist cried because,environmentalist,-0.4,0.0,train
The soloist cried because,soloist,-0.3,-0.1,train
The astronomer desired that,astronomer,0.5,0.1,train
